aphia_id,sciname,taxon
212457,laganum decagonale,echinoderms
212460,echinodiscus bisperforatus,echinoderms
212461,echinoneus cyclostomus,echinoderms
212463,metalia spatagus,echinoderms
212464,metalia robillardi,echinoderms
212465,metalia sternalis,echinoderms
212466,metalia dicrana,echinoderms
212468,moira stygia,echinoderms
212469,aslia spyridophora,echinoderms
212470,pseudoaslia tetracentriophora,echinoderms
212472,pseudocnella sykion,echinoderms
212473,pseudocnella sinorbis,echinoderms
212474,pawsonellus africanus,echinoderms
212475,roweia stephensoni,echinoderms
212477,sclerothyone velligera,echinoderms
212478,temparena chuni,echinoderms
212479,ohshimella ehrenbergii,echinoderms
212480,ohshimella mauritiensis,echinoderms
212482,sphaerodromia nux,crustacea_arthropods
212486,psolidothuria octodactyla,echinoderms
212487,paracucumaria capense,echinoderms
212488,bathynarius albicinctus,crustacea_arthropods
212490,oestergrenia spatula,echinoderms
212491,thyonina articulata,echinoderms
212523,callanthias legras,fish
212524,callanthias allporti,fish
212528,luzonichthys waitei,fish
212529,luzonichthys microlepis,fish
212535,plectranthias gardineri,fish
212536,plectranthias winniensis,fish
212537,plectranthias pelicieri,fish
212538,plectranthias longimanus,fish
212539,plectranthias inermis,fish
212540,plectranthias maugei,fish
212541,plectranthias morgansi,fish
212542,plectranthias bauchotae,fish
212544,etelis coruscans,fish
212545,etelis carbunculus,fish
212546,aprion virescens,fish
212548,apsilus fuscus,fish
212549,anyperodon leucogrammicus,fish
212560,ibla cumingi,crustacea_arthropods
212561,paralepas nodulosa,crustacea_arthropods
212566,solidobalanus ciliatus,crustacea_arthropods
212570,megabalanus volcano,crustacea_arthropods
212572,choridactylus natalensis,fish
212573,choridactylus multibarbus,fish
212575,inimicus filamentosus,fish
212576,inimicus brachyrhynchus,fish
212577,inimicus japonicus,fish
212578,inimicus cuvieri,fish
212579,inimicus sinensis,fish
212580,inimicus didactylus,fish
212581,inimicus caledonicus,fish
212582,inimicus joubini,fish
212583,diomedea exulans,seabirds
212594,phaethon lepturus,seabirds
212595,phaethon rubricauda,seabirds
212596,sula sula,seabirds
212597,sula leucogaster,seabirds
212599,sula dactylatra,seabirds
212606,sterna bergii,seabirds
212607,sterna repressa,seabirds
212608,sterna sumatrana,seabirds
212624,larus dominicanus,seabirds
212625,larus hemprichii,seabirds
212626,larus leucophthalmus,seabirds
212627,larus ichthyaetus,seabirds
212628,larus cirrocephalus,seabirds
212629,anous stolidus,seabirds
212630,anous tenuirostris,seabirds
212631,phoebetria palpebrata,seabirds
212632,phoebetria fusca,seabirds
212633,puffinus lherminieri,seabirds
212634,puffinus pacificus,seabirds
212635,puffinus carneipes,seabirds
212636,macronectes giganteus,seabirds
212637,macronectes halli,seabirds
212638,fulmarus glacialoides,seabirds
212639,thalassoica antarctica,seabirds
212640,daption capense,seabirds
212641,pterodroma incerta,seabirds
212642,pterodroma lessonii,seabirds
212644,pterodroma macroptera,seabirds
212645,halobaena caerulea,seabirds
212646,pachyptila belcheri,seabirds
212647,pachyptila vittata,seabirds
212648,pachyptila turtur,seabirds
212649,pachyptila desolata,seabirds
212650,bulweria fallax,seabirds
212651,procellaria aequinoctialis,seabirds
212652,procellaria cinerea,seabirds
212654,fregata minor,seabirds
212655,fregata ariel,seabirds
212656,aptenodytes patagonicus,seabirds
212657,eudyptes chrysocome,seabirds
212658,eudyptes chrysolophus,seabirds
212659,spheniscus demersus,seabirds
212695,fregetta grallaria,seabirds
212696,fregetta tropica,seabirds
212698,oceanodroma matsudairae,seabirds
212699,oceanodroma monorhis,seabirds
212700,pelagodroma marina,seabirds
212702,phalacrocorax capensis,seabirds
212703,phalacrocorax nigrogularis,seabirds
212760,notopoides latus,crustacea_arthropods
212767,junceella juncea,corals
212768,premnas biaculeatus,fish
212770,amphiprion akallopisos,fish
212771,amphiprion allardi,fish
212772,amphiprion sebae,fish
212774,amphiprion fuscocaudatus,fish
212775,amphiprion latifasciatus,fish
212776,amphiprion chagosensis,fish
212777,amphiprion chrysogaster,fish
212778,amphiprion bicinctus,fish
212781,amphiprion polymnus,fish
212782,amphiprion ephippium,fish
212783,amphiprion clarkii,fish
212792,teixeirichthys jordani,fish
212793,lepidozygus tapeinosoma,fish
212795,chromis lepidolepis,fish
212796,chromis pelloura,fish
212797,chromis nigroanalis,fish
212798,chromis opercularis,fish
212799,chromis nigrura,fish
212803,chromis woodsi,fish
212805,chromis leucura,fish
212806,chromis caerulea,fish
212808,chromis agilis,fish
212809,chromis xutha,fish
212810,chromis ternatensis,fish
212811,chromis viridis,fish
212812,chromis atripectoralis,fish
212814,chromis analis,fish
212815,chromis cinerascens,fish
212816,chromis flavaxilla,fish
212817,chromis weberi,fish
212818,chromis trialpha,fish
212819,chromis xanthura,fish
212820,chromis pembae,fish
212821,chromis axillaris,fish
212822,chromis dasygenys,fish
212823,chromis dimidiata,fish
212824,chromis chrysura,fish
212835,phyllidia varicosa,molluscs
212836,phyllidia coelestis,molluscs
212841,bullina lineata,molluscs
212843,dascyllus aruanus,fish
212844,dascyllus reticulatus,fish
212846,dascyllus trimaculatus,fish
212848,dascyllus carneus,fish
212849,dascyllus marginatus,fish
212853,plectroglyphidodon phoenixensis,fish
212854,plectroglyphidodon leucozonus,fish
212855,plectroglyphidodon dickii,fish
212856,plectroglyphidodon imparipennis,fish
212858,plectroglyphidodon randalli,fish
212859,plectroglyphidodon johnstonianus,fish
212860,plectroglyphidodon lacrymatus,fish
212862,abudefduf sparoides,fish
212870,abudefduf notatus,fish
212871,abudefduf natalensis,fish
212878,abudefduf septemfasciatus,fish
212879,abudefduf vaigiensis,fish
212881,abudefduf margariteus,fish
212885,abudefduf bengalensis,fish
212888,abudefduf sordidus,fish
212891,ceratosoma trilobatum,molluscs
212893,ceratosoma tenue,molluscs
212897,meningodora marptocheles,crustacea_arthropods
212899,notostomus gibbosus,crustacea_arthropods
212900,oplophorus gracilirostris,crustacea_arthropods
212921,octolasmis cor,crustacea_arthropods
212922,cinetorhynchus hiatti,crustacea_arthropods
212923,cinetorhynchus reticulatus,crustacea_arthropods
212924,cinetorhynchus hendersoni,crustacea_arthropods
212926,rhynchocinetes durbanensis,crustacea_arthropods
212928,amphioplus heptagonus,echinoderms
212929,amphioplus personatus,echinoderms
212930,amphioplus laevis,echinoderms
212932,amphioplus stenaspis,echinoderms
212934,amphioplus spinosus,echinoderms
212936,amphioplus somaliensis,echinoderms
212937,amphioplus polymorphus,echinoderms
212938,amphioplus pectinatus,echinoderms
212939,amphioplus falcatus,echinoderms
212940,amphioplus margueritae,echinoderms
212942,amphioplus cyrtacanthus,echinoderms
212944,amphioplus longuscutum,echinoderms
212948,amphioplus timsae,echinoderms
212949,amphioplus furcatus,echinoderms
212950,amphioplus thomassini,echinoderms
212951,amphioplus hastatus,echinoderms
212952,amphioplus minutus,echinoderms
212953,amphioplus lucidus,echinoderms
212961,hemiglyphidodon plagiometopon,fish
212962,pristotis cyanostigma,fish
212964,pomacentrus sulfureus,fish
212966,pomacentrus bankanensis,fish
212968,pomacentrus tripunctatus,fish
212969,pomacentrus leptus,fish
212971,pomacentrus chrysurus,fish
212973,pomacentrus baenschi,fish
212975,pomacentrus littoralis,fish
212977,pomacentrus brachialis,fish
212981,pomacentrus pikei,fish
212983,pomacentrus aquilus,fish
212985,pomacentrus indicus,fish
212990,pomacentrus pavo,fish
212991,pomacentrus albicaudatus,fish
212993,pomacentrus caeruleus,fish
212995,pomacentrus trilineatus,fish
213005,accalathura gigas,crustacea_arthropods
213024,dendronephthya mucronata,corals
213075,colochirus quadrangularis,echinoderms
213081,rhopalodinopsis capensis,echinoderms
213085,pseudarchaster mozaicus,echinoderms
213091,ophiacantha striolata,echinoderms
213092,ophiacantha scutigera,echinoderms
213093,ophiacantha baccata,echinoderms
213095,ophiacantha nerthepsila,echinoderms
213097,ophiolimna perfida,echinoderms
213101,pseudostichopus echinatus,echinoderms
213102,orphnurgus natalasper,echinoderms
213103,orphnurgus aspersignis,echinoderms
213104,orphnurgus insignis,echinoderms
213105,orphnurgus protectus,echinoderms
213106,orphnurgus glaber,echinoderms
213111,gymnechinus robillardi,echinoderms
213112,luidia maculata,echinoderms
213113,luidia hardwicki,echinoderms
213114,luidia aspera,echinoderms
213115,luidia avicularia,echinoderms
213117,luidia savignyi,echinoderms
213118,luidia prionota,echinoderms
213119,archaster typicus,echinoderms
213121,archaster angulatus,echinoderms
213122,archaster lorioli,echinoderms
213123,pentaceraster multispinus,echinoderms
213124,pentaceraster gracilis,echinoderms
213125,pentaceraster regulus,echinoderms
213126,pentaceraster mammillatus,echinoderms
213127,pentaceraster horridus,echinoderms
213128,pentaceraster tuberculatus,echinoderms
213134,asterina gracilispina,echinoderms
213137,monachaster sanderi,echinoderms
213139,asterodiscides cherbonnieri,echinoderms
213140,asterodiscides elegans,echinoderms
213141,asterodiscides crosnieri,echinoderms
213142,asterodiscides helonotus,echinoderms
213143,asterodiscides belli,echinoderms
213144,asterodiscides tessellatus,echinoderms
213145,asterodiscides fourmanoiri,echinoderms
213149,chelidonura amoena,molluscs
213150,chelidonura electra,molluscs
213151,chelidonura flavolobata,molluscs
213154,leiosolenus nasutus,molluscs
213160,ophiothamnus remotus,echinoderms
213161,ophiopallas paradoxa,echinoderms
213163,euryale aspera,echinoderms
213165,gorgonocephalus pustulatum,echinoderms
213169,hyporhamphus balinensis,fish
213170,hyporhamphus affinis,fish
213171,hyporhamphus improvisus,fish
213172,hyporhamphus capensis,fish
213173,hyporhamphus acutus,fish
213174,hyporhamphus gamberur,fish
213175,hyporhamphus dussumieri,fish
213176,hyporhamphus erythrorinchus,fish
213177,asteropsis carinifera,echinoderms
213178,stellaster childreni,echinoderms
213181,anapta gracilis,echinoderms
213189,stereoderma perexigua,echinoderms
213190,macrophiothrix nereidina,echinoderms
213192,macrophiothrix hirsuta,echinoderms
213193,macrophiothrix demessa,echinoderms
213194,macrophiothrix robillardi,echinoderms
213195,macrophiothrix longipeda,echinoderms
213196,macrophiothrix aspidota,echinoderms
213198,macrophiothrix propinqua,echinoderms
213202,ophiarachna megacantha,echinoderms
213204,ophiarachna robillardi,echinoderms
213207,ophiarachna incrassata,echinoderms
213208,ophiarachna affinis,echinoderms
213209,ophiarachna mauritiensis,echinoderms
213216,ophiarachnella capensis,echinoderms
213217,ophiarachnella septemspinosa,echinoderms
213218,ophiarachnella gorgonia,echinoderms
213219,ophiarachnella infernalis,echinoderms
213220,ophiarachnella macracantha,echinoderms
213221,cryptopelta granulifera,echinoderms
213222,cryptopelta aster,echinoderms
213223,cryptopelta callista,echinoderms
213225,dougaloplus echinatus,echinoderms
213226,ophiopsila bispinosa,echinoderms
213227,ophiopsila seminuda,echinoderms
213228,ophiopsila pantherina,echinoderms
213229,ophiopsila timida,echinoderms
213230,ophiopsila paucispina,echinoderms
213233,astropecten velitaris,echinoderms
213237,astropecten acanthifer,echinoderms
213242,astropecten pugnax,echinoderms
213245,astropecten polyacanthus,echinoderms
213246,astropecten monacanthus,echinoderms
213262,anthenoides marleyi,echinoderms
213263,calliaster baccatus,echinoderms
213264,calliaster acanthodes,echinoderms
213265,lithosoma ochlerotatus,echinoderms
213267,mediaster murrayi,echinoderms
213268,mediaster capensis,echinoderms
213269,nymphaster gardineri,echinoderms
213270,nymphaster moebii,echinoderms
213271,ogmaster capella,echinoderms
213277,stellasteropsis fouadi,echinoderms
213278,stellasteropsis colubrinus,echinoderms
213279,anthenea viguieri,echinoderms
213280,choriaster granulatus,echinoderms
213285,protoreaster nodosus,echinoderms
213286,protoreaster lincki,echinoderms
213287,valvaster striatus,echinoderms
213289,acanthaster planci,echinoderms
213291,acanthaster brevispinus,echinoderms
213292,thromidia seychellesensis,echinoderms
213293,thromidia gigas,echinoderms
213296,dactylosaster cylindricus,echinoderms
213298,fromia ghardaqana,echinoderms
213299,fromia milleporella,echinoderms
213300,fromia nodosa,echinoderms
213301,fromia monilis,echinoderms
213302,gomophia sphenisci,echinoderms
213303,gomophia egyptiaca,echinoderms
213304,gomophia watsoni,echinoderms
213305,hacelia capensis,echinoderms
213306,heteronardoa carinata,echinoderms
213307,heteronardoa diamantinae,echinoderms
213308,leiaster leachi,echinoderms
213309,leiaster coriaceus,echinoderms
213310,leiaster glaber,echinoderms
213311,tamaria marmorata,echinoderms
213312,tamaria lithosora,echinoderms
213314,euretaster cribrosus,echinoderms
213319,echinaster callosus,echinoderms
213323,cistina columbiae,echinoderms
213326,poraster superbus,echinoderms
213328,comanthus wahlbergii,echinoderms
213329,comanthus parvicirrus,echinoderms
213331,tropiometra carinata,echinoderms
213332,tropiometra magnifica,echinoderms
213335,ceramaster patagonicus,echinoderms
213336,ceramaster trispinosus,echinoderms
213342,decametra chadwicki,echinoderms
213343,decametra alaudae,echinoderms
213344,decametra durbanensis,echinoderms
213345,decametra modica,echinoderms
213346,decametra arabica,echinoderms
213347,decametra mollis,echinoderms
213349,crotalometra magnicirra,echinoderms
213353,iridometra malagasiensis,echinoderms
213356,comaster multifidus,echinoderms
213357,oligometra serripinna,echinoderms
213359,neoferdina kuhli,echinoderms
213360,neoferdina offreti,echinoderms
213361,clypeaster fervens,echinoderms
213362,clypeaster reticulatus,echinoderms
213364,clypeaster humilis,echinoderms
213365,clypeaster rarispinus,echinoderms
213366,clypeaster eurychorius,echinoderms
213367,clypeaster amplificatus,echinoderms
213369,eucidaris metularia,echinoderms
213370,astropyga radiata,echinoderms
213372,diadema setosum,echinoderms
213375,diadema savignyi,echinoderms
213377,echinothrix calamaris,echinoderms
213378,echinothrix diadema,echinoderms
213380,echinometra lucunter,echinoderms
213381,echinometra oblonga,echinoderms
213383,echinometra mathaei,echinoderms
213384,echinostrephus molaris,echinoderms
213386,heterocentrotus trigonarius,echinoderms
213393,ophiogymna capensis,echinoderms
213395,ophiogymna pellicula,echinoderms
213397,ophiothela tigris,echinoderms
213400,ophiothela venusta,echinoderms
213403,amphipholis similis,echinoderms
213405,amphipholis strata,echinoderms
213406,amphipholis sigillata,echinoderms
213410,ophiomitrella hamata,echinoderms
213411,ophiomitrella corynephora,echinoderms
213412,ophionereis variegata,echinoderms
213413,ophionereis thryptica,echinoderms
213414,ophionereis hexactis,echinoderms
213415,ophionereis dubia,echinoderms
213416,ophionereis australis,echinoderms
213417,ophionereis vivipara,echinoderms
213418,ophionereis degeneri,echinoderms
213419,ophionereis porrecta,echinoderms
213421,ophiura costata,echinoderms
213422,ophiura trimeni,echinoderms
213426,stereocidaris indica,echinoderms
213429,coelopleurus maillardi,echinoderms
213432,echinocardium capense,echinoderms
213433,astrocladus hirtus,echinoderms
213435,astrocladus tonganus,echinoderms
213436,astrocladus africanus,echinoderms
213437,astrocladus exiguus,echinoderms
213438,astrocladus euryale,echinoderms
213439,astroboa nuda,echinoderms
213440,astroboa clavata,echinoderms
213442,astroboa granulatus,echinoderms
213443,ophiocentrus aspera,echinoderms
213444,ophiocentrus inaequalis,echinoderms
213445,ophiocentrus spinacutus,echinoderms
213446,ophiocentrus crassuspinosus,echinoderms
213447,ophiocentrus dilatata,echinoderms
213448,ophiodaphne scripta,echinoderms
213449,amphilepis mobilis,echinoderms
213450,amphilepis guerini,echinoderms
213451,amphilepis scutata,echinoderms
213452,ophiocomella sexradia,echinoderms
213453,ophiosphaera insignis,echinoderms
213454,ophioneroides granum,echinoderms
213455,ophiochaeta hirsuta,echinoderms
213464,ophiolepis superba,echinoderms
213465,ophiolepis irregularis,echinoderms
213467,ophiolepis cincta,echinoderms
213501,diplodonta lateralis,molluscs
213508,asaphis violascens,molluscs
213509,asaphis deflorata,molluscs
213515,gari maculosa,molluscs
213519,gari elongata,molluscs
213520,glycymeris livida,molluscs
213527,pteraeolidia ianthina,molluscs
213528,stomatolina rubra,molluscs
213530,pseudoreaster obtusangulus,echinoderms
213541,antedon parviflora,echinoderms
213546,antedon arabica,echinoderms
213554,dorometra mauritiana,echinoderms
213555,dorometra aegyptica,echinoderms
213556,dorometra parvicirra,echinoderms
213557,glyptometra sclateri,echinoderms
213558,heterometra joubini,echinoderms
213559,heterometra africana,echinoderms
213560,heterometra madagascarensis,echinoderms
213562,heterometra savignii,echinoderms
213563,heterometra delagoae,echinoderms
213564,heterometra gravieri,echinoderms
213567,pentametrocrinus varians,echinoderms
213568,pentametrocrinus spinosus,echinoderms
213569,cosmiometra gardineri,echinoderms
213575,brissus latecarinatus,echinoderms
213576,spatagobrissus mirabilis,echinoderms
213594,stephanometra indica,echinoderms
213596,dichrometra palmata,echinoderms
213599,dichrometra austini,echinoderms
213601,dichrometra flagellata,echinoderms
213603,cenometra emendatrix,echinoderms
213604,perometra afra,echinoderms
213607,peronella orbicularis,echinoderms
213619,ophiopsammium semperi,echinoderms
213627,thalassometra electrae,echinoderms
213633,molpadia millardae,echinoderms
213635,thorsonia fusiformis,echinoderms
213637,rhinobatos blochii,elasmobranchs
213640,rhinobatos schlegelii,elasmobranchs
213641,rhinobatos punctifer,elasmobranchs
213642,rhinobatos holcorhynchus,elasmobranchs
213656,pterocaesio tile,fish
213657,pterocaesio digramma,fish
213658,pterocaesio pisang,fish
213659,pterocaesio lativittata,fish
213660,pterocaesio capricornis,fish
213661,pterocaesio marri,fish
213662,pterocaesio chrysozona,fish
214187,martensia elegans,crustacea_arthropods
214351,cystophora fibrosa,marine_mammals
214424,tydemania expeditionis,fish
214456,pseudoboletia maculata,echinoderms
214457,pseudoboletia indiana,echinoderms
214462,spatangus capensis,echinoderms
214465,maretia planulata,echinoderms
214466,admetella longipedata,polychaetes
214476,mespilia globulus,echinoderms
214477,fibularia ovulum,echinoderms
214479,echinocyamus crispus,echinoderms
214480,echinocyamus grandis,echinoderms
214481,echinocyamus megapetalus,echinoderms
214482,echinocyamus scaber,echinoderms
214483,echinocyamus elegans,echinoderms
214487,chaetodiadema africanum,echinoderms
214488,chaetodiadema granulatum,echinoderms
214493,janthina globosa,molluscs
214506,glossodoris cincta,molluscs
214509,gastrochaena cuneiformis,molluscs
214529,amphiodia microplax,echinoderms
214530,amphiodia dividua,echinoderms
214544,gymnodoris ceylonica,molluscs
214545,gymnodoris inornata,molluscs
214546,gymnodoris citrina,molluscs
214550,solemya occidentalis,molluscs
214557,triaenodon obesus,elasmobranchs
214558,mustelus mosis,elasmobranchs
214560,mustelus palumbes,elasmobranchs
214561,mustelus manazo,elasmobranchs
214562,arius africanus,fish
214564,arius venosus,fish
214565,arius madagascariensis,fish
214603,diploporaster barbatus,echinoderms
214604,diploporaster savignyi,echinoderms
214605,plesiocolochirus dispar,echinoderms
214606,plesiocolochirus australis,echinoderms
214607,plesiocolochirus armatus,echinoderms
214608,polyplectana kefersteinii,echinoderms
214611,astrothorax waitei,echinoderms
214613,ophioplinthaca sexradia,echinoderms
214614,ophioplinthaca papillosa,echinoderms
214615,ophioplinthaca rudis,echinoderms
214617,ophiochasma nitida,echinoderms
214618,ophiopsammus yoldii,echinoderms
214621,amphiophiura trifolium,echinoderms
214622,astrophiura permira,echinoderms
214625,orbithyone megapodia,echinoderms
214634,laetmogone perplexa,echinoderms
214640,acaudina leucoprocta,echinoderms
214641,pericosmus akabanus,echinoderms
214642,prionocidaris baculosa,echinoderms
214647,echinolampas alexandri,echinoderms
214650,phormosoma bursarium,echinoderms
214654,asthenosoma varium,echinoderms
214655,breynia desorii,echinoderms
214656,lovenia elongata,echinoderms
214657,lovenia subcarinata,echinoderms
214662,schizaster lacunosus,echinoderms
214665,salmaciella dussumieri,echinoderms
214667,temnopleurus toreumaticus,echinoderms
214669,temnotrema siamense,echinoderms
214670,nudechinus scotiopremnus,echinoderms
214671,nudechinus gravieri,echinoderms
214672,nudechinus multicolor,echinoderms
214684,anoplodactylus ophiurophilus,crustacea_arthropods
214685,pycnogonum microps,crustacea_arthropods
214686,queubus jamesanus,crustacea_arthropods
214687,pterygotrigla guezei,fish
214688,pterygotrigla macrorhynchus,fish
214689,parascolopsis aspinosa,fish
214690,parascolopsis eriomma,fish
214691,parascolopsis townsendi,fish
214692,samariscus nielseni,fish
214693,samariscus triocellatus,fish
214694,samariscus desoutterae,fish
214708,gammaropsis chelifera,crustacea_arthropods
214744,podocerus brasiliensis,crustacea_arthropods
214882,jocaste japonica,crustacea_arthropods
214883,jocaste lucina,crustacea_arthropods
214900,anthomuda quadrilineata,crustacea_arthropods
214903,amakusanthura cosmoledo,crustacea_arthropods
214915,neohyssura gladia,crustacea_arthropods
214919,pecten sulcicostatus,molluscs
214930,pecten erythraeensis,molluscs
214942,vulsella vulsella,molluscs
214951,modiolus philippinarum,molluscs
214960,modiolus modulaides,molluscs
214971,heliacus infundibuliformis,molluscs
214973,heliacus variegatus,molluscs
214974,heliacus implexus,molluscs
214982,ficus ficus,molluscs
214984,ficus gracilis,molluscs
215008,atys naucum,molluscs
215036,cirsotrema varicosum,molluscs
215075,turris garnonsii,molluscs
215078,turris spectabilis,molluscs
215117,rhinoclavis fasciata,molluscs
215118,rhinoclavis articulata,molluscs
215119,rhinoclavis sinensis,molluscs
215120,rhinoclavis aspera,molluscs
215122,rhinoclavis vertagus,molluscs
215124,rhinoclavis diadema,molluscs
215140,telescopium telescopium,molluscs
215141,cerithidea obtusa,molluscs
215142,cerithidea decollata,molluscs
215158,turritella cochlea,molluscs
215162,turritella duplicata,molluscs
215163,turritella terebra,molluscs
215164,turritella torulosa,molluscs
215169,architectonica perspectiva,molluscs
215170,architectonica laevigata,molluscs
215198,smaragdia rangiana,molluscs
215200,melo melo,molluscs
215211,stomatella planulata,molluscs
215228,arca navicularis,molluscs
215229,arca ventricosa,molluscs
215248,arca avellana,molluscs
215258,acar plicata,molluscs
215260,galeomma denticulata,molluscs
215265,anomalocardia flexuosa,molluscs
215276,argonauta hians,cephalopods
215283,cassidula labrella,molluscs
215286,siphonaria atra,molluscs
215290,siphonaria laciniosa,molluscs
215300,siphonaria carbo,molluscs
215302,asteronotus cespitosus,molluscs
215310,pupa strigosa,molluscs
215312,pupa sulcata,molluscs
215315,pupa affinis,molluscs
215317,pupa solidula,molluscs
215382,terebellum terebellum,molluscs
215383,tibia insulaechorab,molluscs
215385,tibia fusus,molluscs
215388,amusium pleuronectes,molluscs
215389,gloripallium pallium,molluscs
215391,decatopecten plica,molluscs
215393,excellichlamys histrionica,molluscs
215394,excellichlamys spectabilis,molluscs
215400,semipallium fulvicostatum,molluscs
215406,juxtamusium maldivense,molluscs
215408,propeamussium caducum,molluscs
215410,parvamussium cristatellum,molluscs
215418,aplustrum amplustre,molluscs
215423,hydatina physis,molluscs
215426,hydatina zonata,molluscs
215428,conus moreleti,molluscs
215429,conus magus,molluscs
215430,conus litoglyphus,molluscs
215431,conus achatinus,molluscs
215432,conus spectrum,molluscs
215433,conus coccineus,molluscs
215434,conus nussatella,molluscs
215435,conus musicus,molluscs
215436,conus ebraeus,molluscs
215437,conus coelinae,molluscs
215438,conus legatus,molluscs
215439,conus quercinus,molluscs
215441,conus catus,molluscs
215442,conus genuanus,molluscs
215444,conus vitulinus,molluscs
215445,conus mustelinus,molluscs
215446,conus coronatus,molluscs
215448,conus mucronatus,molluscs
215450,conus namocanus,molluscs
215451,conus sponsalis,molluscs
215452,conus nanus,molluscs
215454,conus pertusus,molluscs
215455,conus episcopatus,molluscs
215457,conus marmoreus,molluscs
215458,conus rattus,molluscs
215459,conus janus,molluscs
215461,conus natalis,molluscs
215462,conus violaceus,molluscs
215464,conus leopardus,molluscs
215465,conus bengalensis,molluscs
215466,conus striatus,molluscs
215467,conus mitratus,molluscs
215469,conus figulinus,molluscs
215471,conus aulicus,molluscs
215474,conus cylindraceus,molluscs
215475,conus planorbis,molluscs
215476,conus obscurus,molluscs
215478,conus sanguinolentus,molluscs
215479,conus miles,molluscs
215480,conus abbas,molluscs
215482,conus arenatus,molluscs
215483,conus sugillatus,molluscs
215484,conus auricomus,molluscs
215487,conus moluccensis,molluscs
215488,conus tenuistriatus,molluscs
215490,conus balteatus,molluscs
215491,conus erythraeensis,molluscs
215492,conus pulicarius,molluscs
215493,conus timorensis,molluscs
215495,conus bullatus,molluscs
215497,conus taeniatus,molluscs
215498,conus omaria,molluscs
215499,conus geographus,molluscs
215500,conus pennaceus,molluscs
215501,conus imperialis,molluscs
215502,conus zeylanicus,molluscs
215503,conus tulipa,molluscs
215505,conus broderipii,molluscs
215510,conus acutangulus,molluscs
215511,conus varius,molluscs
215513,conus gubernator,molluscs
215514,conus emaciatus,molluscs
215515,conus archiepiscopus,molluscs
215516,conus vexillum,molluscs
215517,conus betulinus,molluscs
215518,conus flavidus,molluscs
215519,conus tessulatus,molluscs
215520,conus generalis,molluscs
215521,conus montillai,molluscs
215522,conus litteratus,molluscs
215525,conus capitaneus,molluscs
215529,conus textile,molluscs
215530,conus distans,molluscs
215531,conus amadis,molluscs
215532,conus milneedwardsi,molluscs
215533,conus miliaris,molluscs
215537,conus retifer,molluscs
215538,conus ermineus,molluscs
215539,conus maldivus,molluscs
215541,conus lividus,molluscs
215542,conus monachus,molluscs
215543,conus striatellus,molluscs
215546,conus canonicus,molluscs
215548,conus julii,molluscs
215550,conus terebra,molluscs
215551,conus magnificus,molluscs
215555,conus nucleus,molluscs
215557,conus bandanus,molluscs
215558,conus hyaena,molluscs
215559,conus eburneus,molluscs
215560,conus parvatus,molluscs
215561,conus frigidus,molluscs
215566,conus barthelemyi,molluscs
215567,conus glans,molluscs
215568,conus zonatus,molluscs
215569,conus virgo,molluscs
215571,conus madagascariensis,molluscs
215573,conus inscriptus,molluscs
215598,centrophorus moluccensis,elasmobranchs
215600,citharoides macrolepis,fish
215601,etmopterus sentosus,elasmobranchs
215602,etmopterus compagnoi,elasmobranchs
215603,etmopterus molleri,elasmobranchs
215604,etmopterus lucifer,elasmobranchs
215605,etmopterus bigelowi,elasmobranchs
215606,etmopterus brachyurus,elasmobranchs
215607,etmopterus granulosus,elasmobranchs
215608,euprotomicrus bispinatus,elasmobranchs
215609,gymnura japonica,elasmobranchs
215610,gymnura natalensis,elasmobranchs
215611,gymnura poecilura,elasmobranchs
215612,isistius brasiliensis,elasmobranchs
215613,melamphaes danae,fish
215614,minous trachycephalus,fish
215615,minous monodactylus,fish
215616,minous inermis,fish
215617,minous coccineus,fish
215618,minous longimanus,fish
215619,parabembras robinsoni,fish
215622,peristedion weberi,fish
215623,richardsonichthys leucogaster,fish
215625,satyrichthys adeni,fish
215626,synanceia nana,fish
215627,synanceia verrucosa,fish
215628,olivancillaria carcellesi,molluscs
215630,olivancillaria contortuplicata,molluscs
215644,murex aduncospinosus,molluscs
215672,pisania fasciculata,molluscs
215674,pisania ignea,molluscs
215680,nassa serta,molluscs
215700,nassa francolina,molluscs
215711,nassarius siquijorensis,molluscs
215713,nassarius olivaceus,molluscs
215715,nassarius fissilabris,molluscs
215717,nassarius papillosus,molluscs
215719,nassarius oneratus,molluscs
215724,nassarius subspinosus,molluscs
215725,nassarius coronatus,molluscs
215727,nassarius delicatus,molluscs
215730,nassarius crematus,molluscs
215735,nassarius horridus,molluscs
215741,nassarius glans,molluscs
215742,nassarius gemmuliferus,molluscs
215745,nassarius livescens,molluscs
215746,nassarius albescens,molluscs
215749,nassarius pullus,molluscs
215752,nassarius gaudiosus,molluscs
215753,nassarius concinnus,molluscs
215762,vexilla vexillum,molluscs
215772,rapa incurva,molluscs
215776,rapa rapa,molluscs
215778,amphiglena nathae,polychaetes
215821,sunetta effossa,molluscs
215827,tapes sulcarius,molluscs
215828,tapes literatus,molluscs
215835,codakia tigerina,molluscs
215837,codakia punctata,molluscs
215840,codakia interrupta,molluscs
215841,codakia paytenorum,molluscs
215844,palaemonella crosnieri,crustacea_arthropods
215847,palaemonella lata,crustacea_arthropods
215848,palaemonella tenuipes,crustacea_arthropods
215849,palaemonella spinulata,crustacea_arthropods
215851,palaemonella pottsi,crustacea_arthropods
